@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 203\nSize of the tree: 405\n','Number of leaves: 194\nSize of the tree: 387\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 212\nSize of the tree: 423\n','Number of leaves: 224\nSize of the tree: 447\n','Number of leaves: 217\nSize of the tree: 433\n','Number of leaves: 214\nSize of the tree: 427\n','Number of leaves: 207\nSize of the tree: 413\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 210\nSize of the tree: 419\n','Number of leaves: 193\nSize of the tree: 385\n','Number of leaves: 206\nSize of the tree: 411\n','Number of leaves: 201\nSize of the tree: 401\n','Number of leaves: 205\nSize of the tree: 409\n','Number of leaves: 197\nSize of the tree: 393\n','Number of leaves: 209\nSize of the tree: 417\n','Number of leaves: 202\nSize of the tree: 403\n','Number of leaves: 189\nSize of the tree: 377\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 198\nSize of the tree: 395\n','Number of leaves: 200\nSize of the tree: 399\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 219\nSize of the tree: 437\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 237\nSize of the tree: 473\n','Number of leaves: 236\nSize of the tree: 471\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 234\nSize of the tree: 467\n','Number of leaves: 227\nSize of the tree: 453\n','Number of leaves: 242\nSize of the tree: 483\n','Number of leaves: 233\nSize of the tree: 465\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 222\nSize of the tree: 443\n','Number of leaves: 220\nSize of the tree: 439\n','Number of leaves: 231\nSize of the tree: 461\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 232\nSize of the tree: 463\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 230\nSize of the tree: 459\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 229\nSize of the tree: 457\n','Number of leaves: 235\nSize of the tree: 469\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 225\nSize of the tree: 449\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

optdigits,5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,508,54,0,90.391459,9.608541,0,0.893242,0.019246,0.13264,10.692172,44.213479,1866.896085,3810.508582,-1943.612496,3.321879,6.780264,-3.458385,1688.272664,3.004044,90.432064,0.982143,55,0,0,1,506,0.017857,1,1,0.982143,0.990991,0.990053,1,1,0.903915,0.010646,0.989354,0.096085,0.906652,0.903915,0.904372,0.894265,0.984125,0.932825,0.904324,0.903915,0.02,0.044,0.03125,0.03125,31.25,31.25,47462,2781178,312874,92.52669,10.569395,?,?,?,?
optdigits,5,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,509,53,0,90.569395,9.430605,0,0.895219,0.019198,0.133117,10.665454,44.372645,1866.896085,2482.166055,-615.269969,3.321879,4.416666,-1.094786,1686.744369,3.001324,90.350201,0.982143,55,0,0,1,506,0.017857,1,1,0.982143,0.990991,0.990053,0.998659,0.992781,0.905694,0.010437,0.989563,0.094306,0.910709,0.905694,0.9068,0.897197,0.987755,0.936508,0.906692,0.905694,0.031,0.032,0.03125,0.046875,31.25,46.875,47462,2781178,312874,91.459075,10.391459,?,?,?,?
optdigits,5,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,515,47,0,91.637011,8.362989,0,0.90708,0.016957,0.125612,9.420864,41.870827,1866.896085,2345.699032,-478.802947,3.321879,4.173842,-0.851963,1708.926983,3.040795,91.538409,0.982143,55,0,0,1,506,0.017857,1,1,0.982143,0.990991,0.990053,0.999965,0.999687,0.91637,0.009271,0.990729,0.08363,0.918522,0.91637,0.916409,0.90776,0.987395,0.945974,0.916422,0.91637,0.032,0.047,0.03125,0.03125,31.25,31.25,47462,2781178,312874,92.882562,10.355872,?,?,?,?
optdigits,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,510,52,0,90.747331,9.252669,0,0.897193,0.018129,0.130926,10.071768,43.642149,1866.876812,3484.498609,-1617.621797,3.321845,6.200175,-2.878331,1693.125134,3.012678,90.692922,1,56,0.001976,1,0.998024,505,0,0,0.982456,1,0.99115,0.990209,1,1,0.907473,0.010268,0.989732,0.092527,0.909101,0.907473,0.907319,0.89764,0.984468,0.946969,0.90735,0.907473,0.032,0.048,0.03125,0.046875,31.25,46.875,47462,2781178,312874,92.704626,10.355872,?,?,?,?
optdigits,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,517,45,0,91.992883,8.007117,0,0.911035,0.01636,0.121864,9.08896,40.621504,1866.866963,1975.64576,-108.778797,3.321827,3.515384,-0.193557,1715.528425,3.052542,91.893448,0.982143,55,0,0,1,506,0.017857,1,1,0.982143,0.990991,0.990053,0.998941,0.993771,0.919929,0.008874,0.991126,0.080071,0.923751,0.919929,0.920103,0.912277,0.990833,0.951292,0.92018,0.919929,0.032,0.031,0.03125,0.046875,31.25,46.875,47462,2781178,312874,93.594306,10.498221,?,?,?,?
optdigits,6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,507,55,0,90.213523,9.786477,0,0.891263,0.019606,0.134109,10.892273,44.703499,1866.866963,5560.280929,-3693.413966,3.321827,9.893738,-6.571911,1685.086187,2.998374,90.262789,0.946429,53,0,0,1,506,0.053571,3,1,0.946429,0.972477,0.969974,0.998518,0.990424,0.902135,0.010859,0.989141,0.097865,0.906377,0.902135,0.902614,0.892761,0.980527,0.925204,0.902715,0.902135,0.016,0.033,0.03125,0.03125,31.25,31.25,47462,2781178,312874,92.348754,10.44484,?,?,?,?
optdigits,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,518,44,0,92.170819,7.829181,0,0.913006,0.015723,0.119805,8.735117,39.935556,1866.841542,2288.418233,-421.576691,3.321782,4.071919,-0.750136,1721.64315,3.063422,92.222243,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.921708,0.008681,0.991319,0.078292,0.925778,0.921708,0.922302,0.914514,0.988197,0.954754,0.922103,0.921708,0.016,0.049,0.03125,0.015625,31.25,15.625,47462,2781178,312874,93.594306,10.427046,?,?,?,?
optdigits,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,510,52,0,90.747331,9.252669,0,0.8972,0.018687,0.130137,10.381634,43.379349,1866.857484,5425.067201,-3558.209717,3.32181,9.653144,-6.331334,1693.376696,3.013126,90.707336,0.981818,54,0,0,1,507,0.018182,1,1,0.981818,0.990826,0.989892,0.999211,0.994805,0.907473,0.010233,0.989767,0.092527,0.916604,0.907473,0.908787,0.900523,0.978394,0.938875,0.908906,0.907473,0.016,0.048,0.015625,0.046875,15.625,46.875,47462,2781178,312874,92.52669,10.516014,?,?,?,?
optdigits,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,511,51,0,90.925267,9.074733,0,0.899172,0.018634,0.129551,10.35206,43.183775,1866.902349,2609.760161,-742.857812,3.32189,4.643701,-1.321811,1696.537313,3.01875,90.874454,0.981818,54,0,0,1,507,0.018182,1,1,0.981818,0.990826,0.989892,0.999928,0.999362,0.909253,0.010098,0.989902,0.090747,0.90995,0.909253,0.908756,0.899171,0.986149,0.935533,0.909036,0.909253,0.033,0.032,0.015625,0.046875,15.625,46.875,47462,2781178,312874,92.52669,10.498221,?,?,?,?
optdigits,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,516,46,0,91.814947,8.185053,0,0.909054,0.016924,0.124245,9.402174,41.415163,1866.896085,2466.979433,-600.083348,3.321879,4.389643,-1.067764,1708.950365,3.040837,91.539662,0.963636,53,0,0,1,507,0.036364,2,1,0.963636,0.981481,0.979719,1,1,0.918149,0.009117,0.990883,0.081851,0.922558,0.918149,0.919212,0.910792,0.989438,0.946816,0.919393,0.918149,0.032,0.032,0.03125,0.03125,31.25,31.25,47462,2781178,312874,93.594306,10.516014,?,?,?,?
optdigits,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,516,46,0,91.814947,8.185053,0,0.909055,0.016297,0.123031,9.054012,41.010507,1866.896085,2166.625919,-299.729834,3.321879,3.855206,-0.533327,1714.51941,3.050746,91.837967,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.918149,0.009117,0.990883,0.081851,0.920964,0.918149,0.918427,0.910006,0.990802,0.947494,0.918686,0.918149,0.016,0.055,0.03125,0.046875,31.25,46.875,47462,2781178,312874,93.41637,10.338078,?,?,?,?
optdigits,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,511,51,0,90.925267,9.074733,0,0.899172,0.018143,0.130056,10.079655,43.352109,1866.896085,3316.342321,-1449.446235,3.321879,5.900965,-2.579086,1695.455927,3.016825,90.816834,0.963636,53,0,0,1,507,0.036364,2,1,0.963636,0.981481,0.979719,0.998135,0.991164,0.909253,0.010086,0.989914,0.090747,0.915319,0.909253,0.909405,0.901093,0.987374,0.950696,0.909621,0.909253,0.016,0.047,0.03125,0.03125,31.25,31.25,47462,2781178,312874,92.170819,10.302491,?,?,?,?
optdigits,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,517,45,0,91.992883,8.007117,0,0.911033,0.015549,0.120244,8.638566,40.081591,1866.854334,3914.632211,-2047.777877,3.321805,6.965538,-3.643733,1720.217479,3.060885,92.145244,0.927273,51,0,0,1,507,0.072727,4,1,0.927273,0.962264,0.959174,0.992469,0.979026,0.919929,0.008901,0.991099,0.080071,0.922266,0.919929,0.920104,0.911797,0.986589,0.948941,0.920312,0.919929,0.016,0.048,0.03125,0.046875,31.25,46.875,47462,2781178,312874,93.41637,10.320285,?,?,?,?
optdigits,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,511,51,0,90.925267,9.074733,0,0.899161,0.018106,0.128866,10.059083,42.955572,1866.876812,4731.19422,-2864.317409,3.321845,8.418495,-5.09665,1698.385553,3.022038,90.974699,0.927273,51,0,0,1,507,0.072727,4,1,0.927273,0.962264,0.959174,0.996593,0.979921,0.909253,0.010157,0.989843,0.090747,0.911592,0.909253,0.909499,0.899954,0.982713,0.927188,0.909765,0.909253,0.03,0.04,0.03125,0.046875,31.25,46.875,47462,2781178,312874,92.704626,10.462633,?,?,?,?
optdigits,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,518,44,0,92.170819,7.829181,0,0.913006,0.015179,0.11828,8.432899,39.427049,1866.876812,2969.685564,-1102.808752,3.321845,5.284138,-1.962293,1726.051101,3.071265,92.456615,0.945455,52,0,0,1,507,0.054545,3,1,0.945455,0.971963,0.969481,0.99792,0.985893,0.921708,0.008739,0.991261,0.078292,0.924369,0.921708,0.921386,0.913686,0.989957,0.940859,0.92161,0.921708,0.031,0.056,0.015625,0.046875,15.625,46.875,47462,2781178,312874,93.772242,10.355872,?,?,?,?
optdigits,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,514,48,0,91.459075,8.540925,0,0.905103,0.017439,0.127087,9.68819,42.362555,1866.896085,4265.203314,-2398.307229,3.321879,7.58933,-4.267451,1704.038282,3.032097,91.276547,0.981818,54,0,0,1,507,0.018182,1,1,0.981818,0.990826,0.989892,0.998386,0.991818,0.914591,0.009495,0.990505,0.085409,0.919298,0.914591,0.915475,0.906869,0.983425,0.932914,0.915707,0.914591,0.025,0.041,0.015625,0.046875,15.625,46.875,47462,2781178,312874,93.238434,10.409253,?,?,?,?
optdigits,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,512,50,0,91.103203,8.896797,0,0.901149,0.017547,0.126688,9.748701,42.22956,1866.896085,2678.690013,-811.793927,3.321879,4.766352,-1.444473,1703.26832,3.030727,91.235304,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.911032,0.009901,0.990099,0.088968,0.914546,0.911032,0.911568,0.902403,0.988648,0.957691,0.911869,0.911032,0.032,0.047,0.03125,0.03125,31.25,31.25,47462,2781178,312874,92.882562,10.427046,?,?,?,?
optdigits,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,514,48,0,91.459075,8.540925,0,0.905106,0.017291,0.126653,9.606153,42.21785,1866.889538,3113.192914,-1246.303376,3.321868,5.539489,-2.217622,1704.031953,3.032085,91.276528,0.928571,52,0.001976,1,0.998024,505,0.071429,4,0.981132,0.928571,0.954128,0.949648,0.9982,0.988638,0.914591,0.009457,0.990543,0.085409,0.917746,0.914591,0.914988,0.906229,0.986143,0.946039,0.915052,0.914591,0.033,0.048,0.03125,0.046875,31.25,46.875,47462,2781178,312874,92.348754,10.409253,?,?,?,?
optdigits,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,503,59,0,89.501779,10.498221,0,0.883361,0.020746,0.137114,11.525815,45.705133,1866.857382,3490.017039,-1623.159657,3.32181,6.209995,-2.888184,1674.129265,2.978878,89.676334,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.895018,0.011603,0.988397,0.104982,0.903673,0.895018,0.896338,0.886549,0.982485,0.926138,0.896353,0.895018,0.037,0.043,0.03125,0.046875,31.25,46.875,47462,2781178,312874,91.992883,10.622776,?,?,?,?
optdigits,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,514,48,0,91.459075,8.540925,0,0.905103,0.017527,0.126279,9.737525,42.093402,1866.866963,1760.035703,106.831259,3.321827,3.131736,0.190091,1706.203898,3.03595,91.393974,0.982143,55,0,0,1,506,0.017857,1,1,0.982143,0.990991,0.990053,1,1,0.914591,0.009468,0.990532,0.085409,0.918832,0.914591,0.914884,0.906522,0.990871,0.958193,0.914944,0.914591,0.032,0.048,0.03125,0.046875,31.25,46.875,47462,2781178,312874,92.882562,10.462633,?,?,?,?
optdigits,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,525,37,0,93.41637,6.58363,0,0.926847,0.013167,0.109579,7.315236,36.526685,1866.866963,2115.510054,-248.643091,3.321827,3.764253,-0.442425,1743.348862,3.102044,93.383669,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.934164,0.007329,0.992671,0.065836,0.935828,0.934164,0.934262,0.927381,0.992072,0.96388,0.93441,0.934164,0.031,0.048,0.046875,0.03125,46.875,31.25,47462,2781178,312874,94.661922,10.320285,?,?,?,?
optdigits,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,508,54,0,90.391459,9.608541,0,0.893244,0.019418,0.133864,10.7882,44.621774,1866.864031,3331.538647,-1464.674617,3.321822,5.928005,-2.606183,1684.640057,2.99758,90.239033,0.981818,54,0,0,1,507,0.018182,1,1,0.981818,0.990826,0.989892,0.999857,0.998767,0.903915,0.010642,0.989358,0.096085,0.908772,0.903915,0.904421,0.894936,0.984661,0.939711,0.904513,0.903915,0.015,0.032,0.015625,0.046875,15.625,46.875,47462,2781178,312874,92.348754,10.44484,?,?,?,?
optdigits,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,512,50,0,91.103203,8.896797,0,0.90115,0.017265,0.126725,9.591993,42.242124,1866.864031,3703.465938,-1836.601907,3.321822,6.589797,-3.267975,1703.770097,3.031619,91.263749,0.945455,52,0,0,1,507,0.054545,3,1,0.945455,0.971963,0.969481,0.994047,0.986343,0.911032,0.009854,0.990146,0.088968,0.914629,0.911032,0.911453,0.902423,0.984438,0.945512,0.911482,0.911032,0.019,0.045,0.015625,0.046875,15.625,46.875,47462,2781178,312874,93.238434,10.409253,?,?,?,?
optdigits,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,502,60,0,89.323843,10.676157,0,0.881377,0.021277,0.138141,11.820528,46.047259,1866.864031,4195.818641,-2328.95461,3.321822,7.465869,-4.144047,1669.963035,2.971464,89.452847,0.963636,53,0,0,1,507,0.036364,2,1,0.963636,0.981481,0.979719,0.999498,0.996311,0.893238,0.011855,0.988145,0.106762,0.900244,0.893238,0.894317,0.883955,0.987196,0.943726,0.894392,0.893238,0.038,0.042,0.03125,0.046875,31.25,46.875,47462,2781178,312874,92.348754,10.676157,?,?,?,?
optdigits,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,514,48,0,91.459075,8.540925,0,0.905104,0.017353,0.12682,9.64079,42.273805,1866.864031,3973.610074,-2106.746043,3.321822,7.070481,-3.748658,1703.69182,3.03148,91.259556,0.963636,53,0,0,1,507,0.036364,2,1,0.963636,0.981481,0.979719,0.998745,0.991199,0.914591,0.009476,0.990524,0.085409,0.917081,0.914591,0.914391,0.905787,0.983602,0.945338,0.914537,0.914591,0.032,0.043,0.015625,0.046875,15.625,46.875,47462,2781178,312874,92.52669,10.373665,?,?,?,?
optdigits,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,510,52,0,90.747331,9.252669,0,0.897196,0.018192,0.127544,10.106795,42.514858,1866.864031,3845.647365,-1978.783334,3.321822,6.842789,-3.520967,1701.346324,3.027307,91.133917,0.963636,53,0,0,1,507,0.036364,2,1,0.963636,0.981481,0.979719,0.998996,0.993866,0.907473,0.01024,0.98976,0.092527,0.912323,0.907473,0.908488,0.8991,0.98576,0.956402,0.908411,0.907473,0.04,0.04,0.03125,0.03125,31.25,31.25,47462,2781178,312874,93.41637,10.516014,?,?,?,?
optdigits,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,512,50,0,91.103203,8.896797,0,0.901149,0.017908,0.128637,9.949169,42.879459,1866.828761,4147.062013,-2280.233252,3.321759,7.379114,-4.057355,1697.532401,3.02052,90.93134,0.981818,54,0,0,1,507,0.018182,1,1,0.981818,0.990826,0.989892,1,1,0.911032,0.009858,0.990142,0.088968,0.915254,0.911032,0.91144,0.90261,0.981935,0.940944,0.911477,0.911032,0.031,0.032,0.015625,0.046875,15.625,46.875,47462,2781178,312874,92.348754,10.391459,?,?,?,?
optdigits,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,517,45,0,91.992883,8.007117,0,0.911036,0.016775,0.125022,9.319533,41.67458,1866.828761,3101.283147,-1234.454386,3.321759,5.518297,-2.196538,1710.171243,3.043009,91.608362,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.919929,0.008874,0.991126,0.080071,0.924975,0.919929,0.920296,0.912717,0.987685,0.934331,0.920472,0.919929,0.015,0.048,0.03125,0.046875,31.25,46.875,47462,2781178,312874,93.060498,10.355872,?,?,?,?
optdigits,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,515,47,0,91.637011,8.362989,0,0.907078,0.016832,0.125008,9.35127,41.669395,1866.905681,3803.374557,-1936.468876,3.321896,6.76757,-3.445674,1708.732522,3.040449,91.527523,0.964286,54,0,0,1,506,0.035714,2,1,0.964286,0.981818,0.980046,0.998624,0.991921,0.91637,0.009287,0.990713,0.08363,0.918146,0.91637,0.916164,0.907553,0.981799,0.928862,0.916196,0.91637,0.031,0.048,0.015625,0.046875,15.625,46.875,47462,2781178,312874,92.882562,10.373665,?,?,?,?
optdigits,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,516,46,0,91.814947,8.185053,0,0.909053,0.01686,0.123387,9.366533,41.128867,1866.92774,3307.034563,-1440.106823,3.321935,5.884403,-2.562468,1708.705768,3.040402,91.525008,0.964286,54,0,0,1,506,0.035714,2,1,0.964286,0.981818,0.980046,0.99873,0.993012,0.918149,0.009145,0.990855,0.081851,0.921254,0.918149,0.918655,0.910166,0.985543,0.942795,0.919008,0.918149,0.015,0.047,0.015625,0.046875,15.625,46.875,47462,2781178,312874,93.594306,10.516014,?,?,?,?
optdigits,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,520,42,0,92.52669,7.47331,0,0.91696,0.015274,0.118902,8.485389,39.634,1866.92774,2368.437258,-501.509519,3.321935,4.214301,-0.892366,1723.966856,3.067557,92.342452,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.925267,0.008345,0.991655,0.074733,0.928333,0.925267,0.925855,0.918102,0.990623,0.947408,0.926077,0.925267,0.016,0.032,0.03125,0.03125,31.25,31.25,47462,2781178,312874,93.950178,10.355872,?,?,?,?
optdigits,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,508,54,0,90.391459,9.608541,0,0.89324,0.019321,0.133564,10.734207,44.521552,1866.908866,4452.022035,-2585.113169,3.321902,7.921747,-4.599845,1686.748128,3.001331,90.349784,0.928571,52,0,0,1,506,0.071429,4,1,0.928571,0.962963,0.959838,0.992377,0.97872,0.903915,0.010697,0.989303,0.096085,0.90706,0.903915,0.904372,0.894348,0.981629,0.918394,0.90469,0.903915,0.016,0.047,0.03125,0.046875,31.25,46.875,47462,2781178,312874,92.348754,10.462633,?,?,?,?
optdigits,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,524,38,0,93.238434,6.761566,0,0.924877,0.01431,0.115831,7.950395,38.610883,1866.83506,1855.982555,10.852505,3.321771,3.30246,0.019311,1731.310664,3.080624,92.740419,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.932384,0.007491,0.992509,0.067616,0.935783,0.932384,0.932258,0.925842,0.991234,0.962391,0.932576,0.932384,0.032,0.031,0.03125,0.03125,31.25,31.25,47462,2781178,312874,93.41637,10.284698,?,?,?,?
optdigits,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,519,43,0,92.348754,7.651246,0,0.91499,0.016006,0.121752,8.892292,40.58412,1866.896085,4226.667541,-2359.771456,3.321879,7.520761,-4.198882,1716.931893,3.055039,91.967191,0.964286,54,0,0,1,506,0.035714,2,1,0.964286,0.981818,0.980046,0.998341,0.991852,0.923488,0.008472,0.991528,0.076512,0.926036,0.923488,0.923664,0.915844,0.984522,0.933757,0.923677,0.923488,0.016,0.048,0.015625,0.03125,15.625,31.25,47462,2781178,312874,93.060498,10.338078,?,?,?,?
optdigits,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,511,51,0,90.925267,9.074733,0,0.899178,0.018151,0.129075,10.084215,43.025148,1866.896085,1948.783882,-81.887796,3.321879,3.467587,-0.145708,1698.703288,3.022604,90.990779,0.982143,55,0,0,1,506,0.017857,1,1,0.982143,0.990991,0.990053,0.999929,0.999384,0.909253,0.01002,0.98998,0.090747,0.915149,0.909253,0.90971,0.901187,0.989018,0.952739,0.909662,0.909253,0.036,0.038,0.03125,0.03125,31.25,31.25,47462,2781178,312874,92.882562,10.462633,?,?,?,?
optdigits,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,508,54,0,90.391459,9.608541,0,0.893243,0.019314,0.132857,10.729899,44.285767,1866.889421,4234.395588,-2367.506167,3.321867,7.534512,-4.212644,1686.915345,3.001629,90.359682,0.964286,54,0,0,1,506,0.035714,2,1,0.964286,0.981818,0.980046,0.994459,0.986838,0.903915,0.010666,0.989334,0.096085,0.906691,0.903915,0.904115,0.894155,0.984671,0.945852,0.904328,0.903915,0.024,0.029,0.015625,0.046875,15.625,46.875,47462,2781178,312874,92.348754,10.516014,?,?,?,?
optdigits,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,519,43,0,92.348754,7.651246,0,0.914986,0.015753,0.119523,8.751847,39.841546,1866.847669,2177.575677,-310.728007,3.321793,3.87469,-0.552897,1718.471725,3.057779,92.052059,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.923488,0.008535,0.991465,0.076512,0.926644,0.923488,0.924101,0.916145,0.990112,0.954696,0.924498,0.923488,0.016,0.031,0.03125,0.03125,31.25,31.25,47462,2781178,312874,93.950178,10.480427,?,?,?,?
optdigits,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,523,39,0,93.060498,6.939502,0,0.922896,0.013828,0.109501,7.682471,36.500685,1866.831946,1862.155649,4.676297,3.321765,3.313444,0.008321,1742.445548,3.100437,93.337033,0.981818,54,0,0,1,507,0.018182,1,1,0.981818,0.990826,0.989892,0.998709,0.992807,0.930605,0.007692,0.992308,0.069395,0.935476,0.930605,0.931233,0.924643,0.991692,0.963515,0.931339,0.930605,0.019,0.045,0.015625,0.03125,15.625,31.25,47462,2781178,312874,95.017794,10.462633,?,?,?,?
optdigits,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,511,51,0,90.925267,9.074733,0,0.899166,0.017925,0.129938,9.958451,43.312909,1866.870264,2661.63505,-794.764786,3.321833,4.736005,-1.414172,1696.442177,3.01858,90.87092,0.963636,53,0,0,1,507,0.036364,2,1,0.963636,0.981481,0.979719,1,1,0.909253,0.010122,0.989878,0.090747,0.91106,0.909253,0.909448,0.899774,0.986181,0.943107,0.909697,0.909253,0.031,0.032,0.015625,0.046875,15.625,46.875,47462,2781178,312874,92.348754,10.338078,?,?,?,?
optdigits,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,520,42,0,92.52669,7.47331,0,0.916965,0.015084,0.115379,8.380024,38.459808,1866.902349,2403.948515,-537.046166,3.32189,4.277488,-0.955598,1732.066656,3.081969,92.777571,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.925267,0.00831,0.99169,0.074733,0.927826,0.925267,0.925715,0.917901,0.988298,0.952651,0.925899,0.925267,0.032,0.031,0.03125,0.03125,31.25,31.25,47462,2781178,312874,94.483986,10.427046,?,?,?,?
optdigits,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20251201.2119,5058,562,502,60,0,89.323843,10.676157,0,0.881374,0.021007,0.139129,11.670663,46.376781,1866.873627,5364.635691,-3497.762064,3.321839,9.545615,-6.223776,1670.071098,2.971657,89.458176,0.927273,51,0,0,1,507,0.072727,4,1,0.927273,0.962264,0.959174,0.986157,0.958251,0.893238,0.01189,0.98811,0.106762,0.89893,0.893238,0.89418,0.883471,0.98161,0.920083,0.894407,0.893238,0.022,0.037,0.015625,0.046875,15.625,46.875,47462,2781178,312874,91.637011,10.533808,?,?,?,?
